run_id,timestamp_utc,dataset_seed,dataset,arm,ansatz_level,dilution,rff_width,seed,lr,lr_grid,in_selection,val_accuracy,test_accuracy,train_accuracy,best_epoch,epochs_run,theta_displacement,wall_seconds,readout_order
probe_corr-cff5d956,2026-08-31T22:22:42+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,2,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7716666666666666,0.7708333333333334,0.7947618961334229,119,149,0.0,0.9831174160062801,5
probe_corr-cff5d956,2026-08-31T22:22:44+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,2,0.003,0.001 0.003 0.01 0.03 0.1,True,0.8016666666666666,0.7966666666666666,0.8185714483261108,208,238,0.0,1.5763067090010736,5
probe_corr-cff5d956,2026-08-31T22:22:46+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,2,0.01,0.001 0.003 0.01 0.03 0.1,True,0.82,0.8108333333333333,0.8309524059295654,207,237,0.0,1.561996625001484,5
probe_corr-cff5d956,2026-08-31T22:22:47+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,2,0.03,0.001 0.003 0.01 0.03 0.1,True,0.8266666666666667,0.8175,0.8366666436195374,192,222,0.0,1.467426917006378,5
probe_corr-cff5d956,2026-08-31T22:22:48+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,2,0.1,0.001 0.003 0.01 0.03 0.1,True,0.83,0.8175,0.8371428847312927,43,73,0.0,0.4733104170009028,5
probe_corr-cff5d956,2026-08-31T22:22:49+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,2,0.001,0.001 0.003 0.01 0.03,False,0.775,0.7733333333333333,0.8042857050895691,254,284,0.0,1.8799910000016098,5
probe_corr-cff5d956,2026-08-31T22:22:50+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,2,0.003,0.001 0.003 0.01 0.03,False,0.775,0.7675,0.8016666769981384,67,97,0.0,0.6251768750007614,5
probe_corr-cff5d956,2026-08-31T22:22:51+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,2,0.01,0.001 0.003 0.01 0.03,False,0.81,0.795,0.819523811340332,184,214,0.0,1.4111117499996908,5
probe_corr-cff5d956,2026-08-31T22:22:52+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,2,0.03,0.001 0.003 0.01 0.03,False,0.8083333333333333,0.795,0.8252381086349487,64,94,0.0,0.6160872499967809,5
probe_corr-cff5d956,2026-08-31T22:31:38+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,2,0.01,0.001 0.003 0.01 0.03 0.1,True,0.8366666666666667,0.8258333333333333,0.8471428751945496,43,73,0.7707446217536926,1086.8499717919985,5
probe_corr-cff5d956,2026-08-31T22:32:48+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,1,0.03,0.001 0.003 0.01 0.03 0.1,True,0.85,0.8291666666666667,0.8559523820877075,48,78,1.0812385082244873,1157.029627750002,5
probe_corr-cff5d956,2026-08-31T22:35:08+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,1,0.01,0.001 0.003 0.01 0.03 0.1,True,0.8483333333333334,0.8183333333333334,0.8419047594070435,58,88,1.0301752090454102,1296.96424175,5
probe_corr-cff5d956,2026-08-31T22:35:14+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,2,0.03,0.001 0.003 0.01 0.03 0.1,True,0.8416666666666667,0.8241666666666667,0.8571428656578064,58,88,0.9453375339508057,1299.2656047919954,5
probe_corr-cff5d956,2026-08-31T22:37:46+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,2,0.003,0.001 0.003 0.01 0.03 0.1,True,0.835,0.8291666666666667,0.8438095450401306,69,99,0.7061581611633301,1455.3335847080016,5
probe_corr-cff5d956,2026-08-31T22:37:59+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,3,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7283333333333334,0.7566666666666667,0.7683333158493042,295,300,0.0,2.0079508330018143,5
probe_corr-cff5d956,2026-08-31T22:38:01+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,3,0.003,0.001 0.003 0.01 0.03 0.1,True,0.74,0.7641666666666667,0.7811904549598694,299,300,0.0,2.122299041999213,5
probe_corr-cff5d956,2026-08-31T22:38:03+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,3,0.01,0.001 0.003 0.01 0.03 0.1,True,0.755,0.7683333333333333,0.7909523844718933,242,272,0.0,1.8137327919976087,5
probe_corr-cff5d956,2026-08-31T22:38:05+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,3,0.03,0.001 0.003 0.01 0.03 0.1,True,0.7716666666666666,0.7725,0.802142858505249,299,300,0.0,2.003425666996918,5
probe_corr-cff5d956,2026-08-31T22:38:06+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,B_corr,L1,linear,,3,0.1,0.001 0.003 0.01 0.03 0.1,True,0.7766666666666666,0.7741666666666667,0.8038095235824585,121,151,0.0,0.99860133400216,5
probe_corr-cff5d956,2026-08-31T22:38:07+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,3,0.001,0.001 0.003 0.01 0.03,False,0.7883333333333333,0.7975,0.814047634601593,73,103,0.0,0.683063458003744,5
probe_corr-cff5d956,2026-08-31T22:38:08+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,3,0.003,0.001 0.003 0.01 0.03,False,0.8066666666666666,0.8083333333333333,0.8311904668807983,101,131,0.0,0.8839871250020224,5
probe_corr-cff5d956,2026-08-31T22:38:08+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,3,0.01,0.001 0.003 0.01 0.03,False,0.8166666666666667,0.8125,0.8411904573440552,40,70,0.0,0.4576652919931803,5
probe_corr-cff5d956,2026-08-31T22:38:09+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,D_corr,,linear,31,3,0.03,0.001 0.003 0.01 0.03,False,0.82,0.8183333333333334,0.8378571271896362,36,66,0.0,0.43334887500532204,5
probe_corr-cff5d956,2026-08-31T22:41:01+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,1,0.003,0.001 0.003 0.01 0.03 0.1,True,0.8433333333333334,0.8275,0.8554762005805969,83,113,0.7937360405921936,1650.5816311669987,5
probe_corr-cff5d956,2026-08-31T22:46:32+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,3,0.1,0.001 0.003 0.01 0.03 0.1,True,0.825,0.8091666666666667,0.8371428847312927,19,49,1.0898433923721313,677.3247875840025,5
probe_corr-cff5d956,2026-08-31T22:49:39+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,2,0.1,0.001 0.003 0.01 0.03 0.1,True,0.835,0.8216666666666667,0.8573809266090393,123,153,2.1356656551361084,2153.530788958,5
probe_corr-cff5d956,2026-08-31T22:54:04+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,3,0.01,0.001 0.003 0.01 0.03 0.1,True,0.8466666666666667,0.8266666666666667,0.8445237874984741,66,96,0.7668616771697998,1275.9495574169996,5
probe_corr-cff5d956,2026-08-31T22:54:28+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,3,0.03,0.001 0.003 0.01 0.03 0.1,True,0.8416666666666667,0.8141666666666667,0.8392857313156128,59,89,0.8898894786834717,1160.314703416996,5
probe_corr-cff5d956,2026-08-31T22:57:45+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,3,0.001,0.001 0.003 0.01 0.03 0.1,True,0.8166666666666667,0.8091666666666667,0.8349999785423279,126,156,0.6405433416366577,2092.7461918749977,5
probe_corr-cff5d956,2026-08-31T22:57:59+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,3,0.003,0.001 0.003 0.01 0.03 0.1,True,0.8383333333333334,0.83,0.8530952334403992,91,121,0.7388963103294373,1580.908163333006,5
probe_corr-cff5d956,2026-08-31T23:10:14+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,1,0.001,0.001 0.003 0.01 0.03 0.1,True,0.84,0.8225,0.8447619080543518,232,262,0.7646498084068298,3403.0619117500028,5
probe_corr-cff5d956,2026-08-31T23:17:23+00:00,33,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed33,A_corr,L1,linear,,2,0.001,0.001 0.003 0.01 0.03 0.1,True,0.825,0.8283333333333334,0.8430952429771423,276,300,0.7263063192367554,3832.5525187919993,5
