status,quantity,scope,value,note
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed5,5.044923721823652e-09,b=63 c=13 discordant 76
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed6,3.796286088538813e-11,b=87 c=20 discordant 107
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed7,6.162186756126442e-12,b=78 c=14 discordant 92
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed8,1.1753602809018608e-08,b=55 c=10 discordant 65
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed9,2.2750760151658833e-12,b=63 c=7 discordant 70
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds11|seed10,8.988322916747511e-10,b=88 c=24 discordant 112
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed1,0.0003713401159383162,b=52 c=21 discordant 73
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed2,0.2678116648465871,b=38 c=28 discordant 66
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed3,0.2678116648465871,b=38 c=28 discordant 66
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed4,0.9999999999999996,b=43 c=44 discordant 87
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed5,0.009673218547269866,b=56 c=31 discordant 87
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed6,0.000641248502169594,b=68 c=33 discordant 101
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed7,0.11892045255943628,b=31 c=19 discordant 50
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed8,0.0009143907212875585,b=48 c=20 discordant 68
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed9,0.11466035574580133,b=47 c=32 discordant 79
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds22|seed10,0.241644723140752,b=42 c=31 discordant 73
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed1,2.655337324301677e-10,b=83 c=20 discordant 103
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed2,2.8898922372571294e-08,b=99 c=35 discordant 134
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed3,4.590760083258195e-09,b=77 c=20 discordant 97
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed4,9.29097217602857e-11,b=91 c=23 discordant 114
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed5,7.480237585894541e-08,b=90 c=31 discordant 121
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed6,3.025786266290503e-12,b=104 c=26 discordant 130
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed7,2.468486318806122e-10,b=100 c=29 discordant 129
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed8,1.8592713687301678e-07,b=91 c=33 discordant 124
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed9,6.6760437705023e-10,b=83 c=21 discordant 104
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AE|ds33|seed10,2.2005721799037115e-08,b=93 c=31 discordant 124
complete contract grid,McNemar b/c (summed over seeds),linear|L1|delta_AF,b=1300 c=733,supplementary: the paired reading of the same population as the binomial SE
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed1,0.0050976432976312935,b=28 c=10 discordant 38
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed2,0.03648340000835981,b=34 c=18 discordant 52
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed3,1.0,b=21 c=22 discordant 43
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed4,0.8043170001933984,b=31 c=34 discordant 65
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed5,0.9999999999999998,b=18 c=17 discordant 35
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed6,0.2288055412343561,b=33 c=23 discordant 56
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed7,0.32693958282470703,b=16 c=10 discordant 26
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed8,1.0,b=17 c=16 discordant 33
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed9,0.10342187831608088,b=39 c=25 discordant 64
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds11|seed10,0.044046546102150766,b=36 c=20 discordant 56
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed1,0.0077874363057435225,b=36 c=16 discordant 52
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed2,0.16864291143970336,b=38 c=26 discordant 64
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed3,0.6439689563703723,b=19 c=23 discordant 42
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed4,0.25285439418811073,b=26 c=36 discordant 62
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed5,0.6529643755164601,b=42 c=37 discordant 79
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed6,0.009673218547269866,b=56 c=31 discordant 87
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed7,0.15971168311801956,b=43 c=30 discordant 73
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed8,0.7838463022094988,b=28 c=25 discordant 53
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed9,1.0,b=13 c=13 discordant 26
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds22|seed10,0.37708558747544885,b=13 c=19 discordant 32
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed1,2.4928338709270455e-08,b=77 c=22 discordant 99
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed2,0.0011951063526718707,b=85 c=47 discordant 132
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed3,2.2661405044675463e-07,b=63 c=17 discordant 80
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed4,8.635781314660544e-06,b=73 c=28 discordant 101
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed5,2.3070738505242644e-08,b=60 c=13 discordant 73
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed6,1.2579150016678854e-05,b=72 c=28 discordant 100
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed7,3.2837572373979797e-06,b=85 c=34 discordant 119
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed8,0.0005622082483570491,b=67 c=32 discordant 99
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed9,3.4799669459257334e-05,b=63 c=24 discordant 87
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_AF|ds33|seed10,0.0032209898687985275,b=68 c=37 discordant 105
complete contract grid,McNemar b/c (summed over seeds),linear|L1|delta_BD_matched,b=5613 c=4130,supplementary: the paired reading of the same population as the binomial SE
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed1,4.500723756840062e-06,b=190 c=110 discordant 300
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed2,7.069139305562682e-09,b=109 c=213 discordant 322
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed3,2.048640762219611e-06,b=279 c=177 discordant 456
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed4,9.245650628727584e-15,b=222 c=87 discordant 309
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed5,0.023721496567349558,b=161 c=122 discordant 283
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed6,0.18532367188308282,b=209 c=238 discordant 447
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed7,0.6059427533583801,b=96 c=88 discordant 184
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed8,1.936275601542821e-12,b=207 c=87 discordant 294
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed9,1.6667803541284232e-07,b=223 c=125 discordant 348
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds11|seed10,0.9259581822666201,b=233 c=230 discordant 463
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed1,8.273972370475858e-16,b=263 c=109 discordant 372
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed2,1.0,b=91 c=91 discordant 182
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed3,0.00871533114531395,b=102 c=67 discordant 169
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed4,3.4966594669188316e-11,b=197 c=86 discordant 283
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed5,0.0009634160591858306,b=136 c=86 discordant 222
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed6,0.00024054554996115037,b=207 c=138 discordant 345
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed7,3.8357610764558415e-12,b=125 c=261 discordant 386
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed8,5.027149146171298e-08,b=283 c=167 discordant 450
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed9,1.6087388693445633e-07,b=239 c=137 discordant 376
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds22|seed10,1.0,b=170 c=171 discordant 341
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed1,1.0116880176040476e-06,b=192 c=107 discordant 299
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed2,0.016732432737427826,b=192 c=147 discordant 339
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed3,0.0005103947182575812,b=203 c=138 discordant 341
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed4,4.3928265956651957e-13,b=225 c=96 discordant 321
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed5,3.1407517861889404e-05,b=113 c=58 discordant 171
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed6,1.9280141061006078e-06,b=226 c=135 discordant 361
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed7,0.0016454779795564143,b=158 c=106 discordant 264
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed8,0.7616047905719382,b=199 c=192 discordant 391
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed9,0.023437254392145914,b=143 c=185 discordant 328
complete contract grid,"McNemar p (exact, per seed)",linear|L1|delta_BD_matched|ds33|seed10,0.03057920510235344,b=220 c=176 discordant 396
complete contract grid,McNemar b/c (summed over seeds),linear|L2|delta_AB,b=6119 c=2080,supplementary: the paired reading of the same population as the binomial SE
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed1,1.0749788082724684e-11,b=211 c=93 discordant 304
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed2,7.220923971050237e-27,b=309 c=97 discordant 406
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed3,1.0535726728912245e-11,b=125 c=39 discordant 164
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed4,9.53702422603029e-08,b=136 c=61 discordant 197
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed5,1.5667692776056472e-09,b=134 c=52 discordant 186
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed6,2.4291583986053993e-17,b=218 c=75 discordant 293
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed7,2.9783449483190726e-08,b=115 c=45 discordant 160
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed8,4.416500802515491e-06,b=111 c=52 discordant 163
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed9,3.3752165777849108e-15,b=262 c=111 discordant 373
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds11|seed10,9.212191423314369e-14,b=121 c=31 discordant 152
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed1,1.8314757909865783e-39,b=329 c=74 discordant 403
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed2,9.583274183300315e-34,b=338 c=93 discordant 431
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed3,2.9946595084083455e-05,b=109 c=55 discordant 164
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed4,3.3855381242206237e-16,b=152 c=41 discordant 193
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed5,1.6367904634198163e-13,b=192 c=73 discordant 265
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed6,2.001018493526461e-46,b=384 c=85 discordant 469
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed7,1.3332849321178445e-06,b=122 c=57 discordant 179
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed8,0.003529272035686486,b=69 c=38 discordant 107
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed9,5.364851694274112e-22,b=345 c=136 discordant 481
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds22|seed10,6.304595648728275e-08,b=149 c=69 discordant 218
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed1,9.956837150966226e-15,b=201 c=74 discordant 275
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed2,3.7288288433663075e-27,b=254 c=66 discordant 320
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed3,3.9383534725495774e-05,b=94 c=45 discordant 139
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed4,3.5269637603102873e-06,b=126 c=62 discordant 188
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed5,8.410739895820075e-14,b=159 c=52 discordant 211
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed6,2.40068917210973e-34,b=365 c=106 discordant 471
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed7,3.586601737202355e-21,b=207 c=57 discordant 264
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed8,3.381410353442412e-10,b=130 c=47 discordant 177
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed9,3.504364712123158e-34,b=441 c=150 discordant 591
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AB|ds33|seed10,2.456413020214362e-27,b=211 c=44 discordant 255
complete contract grid,McNemar b/c (summed over seeds),linear|L2|delta_AE,b=2078 c=782,"MANDATORY for Delta_AE: sigma_Delta(A-E) is SMALLER than the binomial SE, so the CI over seeds narrows the uncertainty by itself (raport.tex 3.7)."
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed1,2.7135450099873087e-12,b=75 c=12 discordant 87
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed2,2.655337324301677e-10,b=83 c=20 discordant 103
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed3,3.5803042787073536e-08,b=85 c=27 discordant 112
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed4,4.3940278290894227e-10,b=80 c=19 discordant 99
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed5,1.3932285101509037e-11,b=72 c=12 discordant 84
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed6,1.7951476752580547e-10,b=58 c=8 discordant 66
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed7,6.926172041503277e-14,b=84 c=13 discordant 97
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed8,9.842847414734726e-08,b=61 c=15 discordant 76
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed9,8.215921903007378e-05,b=56 c=21 discordant 77
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds11|seed10,4.980762968257179e-08,b=79 c=24 discordant 103
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed1,0.0003129786008370502,b=54 c=22 discordant 76
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed2,0.37415171240479483,b=35 c=27 discordant 62
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed3,0.3081682319436807,b=44 c=34 discordant 78
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed4,0.09191454981585423,b=32 c=19 discordant 51
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed5,0.022033458764822118,b=49 c=28 discordant 77
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed6,0.008633586943417947,b=63 c=36 discordant 99
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed7,0.16542794172425662,b=44 c=31 discordant 75
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed8,0.0009010035205219422,b=54 c=24 discordant 78
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed9,0.19778986306808305,b=58 c=44 discordant 102
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds22|seed10,0.004511640408355218,b=56 c=29 discordant 85
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed1,2.519412514630622e-07,b=82 c=28 discordant 110
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed2,1.9152268319067758e-09,b=104 c=34 discordant 138
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed3,4.606242964374745e-05,b=70 c=29 discordant 99
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed4,0.00216812660746545,b=97 c=58 discordant 155
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed5,0.0015165131944572209,b=61 c=30 discordant 91
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed6,8.541287933565377e-08,b=109 c=43 discordant 152
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed7,2.5683019697996157e-09,b=82 c=22 discordant 104
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed8,6.041171809636999e-10,b=87 c=23 discordant 110
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed9,5.489868446239806e-09,b=84 c=24 discordant 108
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AE|ds33|seed10,1.4269643738923103e-07,b=80 c=26 discordant 106
complete contract grid,McNemar b/c (summed over seeds),linear|L2|delta_AF,b=1258 c=824,supplementary: the paired reading of the same population as the binomial SE
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed1,0.6834892282353371,b=29 c=25 discordant 54
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed2,0.24298495403490966,b=22 c=14 discordant 36
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed3,0.27995623852893914,b=25 c=17 discordant 42
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed4,0.3318343545999156,b=38 c=48 discordant 86
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed5,0.11727520595741225,b=26 c=15 discordant 41
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed6,0.4010619910279374,b=22 c=29 discordant 51
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed7,0.03508203336969018,b=23 c=10 discordant 33
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed8,0.8388197422027588,b=13 c=11 discordant 24
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed9,0.3603776529357674,b=18 c=25 discordant 43
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds11|seed10,0.46381761789686937,b=37 c=30 discordant 67
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed1,0.005486344876760141,b=37 c=16 discordant 53
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed2,0.2288055412343561,b=33 c=23 discordant 56
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed3,0.6654658120766188,b=22 c=26 discordant 48
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed4,0.6358280026288412,b=22 c=18 discordant 40
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed5,0.9999999999999998,b=37 c=36 discordant 73
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed6,0.07478815428283364,b=49 c=32 discordant 81
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed7,0.10342187831608088,b=39 c=25 discordant 64
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed8,0.5900533317766354,b=30 c=25 discordant 55
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed9,1.0,b=29 c=30 discordant 59
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds22|seed10,0.2450608330229457,b=35 c=25 discordant 60
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed1,1.249258128763103e-06,b=68 c=22 discordant 90
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed2,0.00020179722637925912,b=90 c=46 discordant 136
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed3,0.0035176417229701587,b=65 c=35 discordant 100
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed4,0.2236131017590096,b=84 c=68 discordant 152
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed5,0.04482852238579864,b=50 c=31 discordant 81
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed6,0.006328684510754319,b=81 c=49 discordant 130
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed7,2.397319809534421e-06,b=56 c=16 discordant 72
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed8,5.656214894965935e-06,b=61 c=20 discordant 81
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed9,7.395947454563746e-05,b=61 c=24 discordant 85
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_AF|ds33|seed10,0.01918660866014698,b=56 c=33 discordant 89
complete contract grid,McNemar b/c (summed over seeds),linear|L2|delta_BD_matched,b=5607 c=5116,supplementary: the paired reading of the same population as the binomial SE
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed1,0.13380838418693208,b=189 c=160 discordant 349
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed2,1.3056279301366743e-13,b=95 c=227 discordant 322
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed3,9.786401493488586e-25,b=321 c=111 discordant 432
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed4,9.246817829952146e-06,b=248 c=158 discordant 406
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed5,0.04987919942897844,b=218 c=178 discordant 396
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed6,0.5825647483051827,b=129 c=139 discordant 268
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed7,0.061378327109488935,b=95 c=70 discordant 165
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed8,6.4223308004474985e-12,b=220 c=98 discordant 318
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed9,0.8926482750979158,b=245 c=249 discordant 494
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds11|seed10,0.006899240385960821,b=190 c=140 discordant 330
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed1,0.0008675587025502513,b=153 c=218 discordant 371
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed2,5.2349609865889964e-18,b=146 c=334 discordant 480
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed3,0.012740118279113241,b=143 c=103 discordant 246
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed4,0.14045935551164918,b=195 c=166 discordant 361
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed5,0.018550204909939753,b=131 c=173 discordant 304
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed6,1.2932336997658665e-07,b=147 c=253 discordant 400
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed7,0.04269434685440967,b=103 c=75 discordant 178
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed8,1.5674938169791783e-22,b=313 c=114 discordant 427
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed9,0.031181979152465344,b=265 c=318 discordant 583
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds22|seed10,0.10058395491285081,b=139 c=112 discordant 251
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed1,0.012188079133182818,b=177 c=132 discordant 309
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed2,0.7414539774351572,b=221 c=229 discordant 450
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed3,4.938528318327283e-11,b=234 c=112 discordant 346
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed4,1.9588755599428932e-12,b=234 c=105 discordant 339
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed5,0.33463764001802687,b=129 c=146 discordant 275
complete contract grid,"McNemar p (exact, per seed)",linear|L2|delta_BD_matched|ds33|seed6,0.07207989945148667,b=239 c=281 discordant 520
