run_id,timestamp_utc,dataset_seed,dataset,arm,ansatz_level,dilution,rff_width,seed,lr,lr_grid,in_selection,val_accuracy,test_accuracy,train_accuracy,best_epoch,epochs_run,theta_displacement,wall_seconds,readout_order
probe_corr-116a5e1c,2026-08-29T07:26:32+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,2,0.003,0.001 0.003 0.01 0.03 0.1,True,0.7683333333333333,0.7675,0.7607142925262451,61,91,0.0,0.7966587910050293,2
probe_corr-116a5e1c,2026-08-29T07:26:33+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,2,0.01,0.001 0.003 0.01 0.03 0.1,True,0.775,0.7733333333333333,0.7671428322792053,22,52,0.0,0.45262958300008904,2
probe_corr-116a5e1c,2026-08-29T07:26:34+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,2,0.03,0.001 0.003 0.01 0.03 0.1,True,0.7833333333333333,0.7983333333333333,0.7945238351821899,52,82,0.0,0.7692473750066711,2
probe_corr-116a5e1c,2026-08-29T07:26:35+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,2,0.1,0.001 0.003 0.01 0.03 0.1,True,0.805,0.8083333333333333,0.807619035243988,79,109,0.0,0.9401053329929709,2
probe_corr-116a5e1c,2026-08-29T07:27:02+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,1,0.01,0.001 0.003 0.01 0.03 0.1,True,0.78,0.8016666666666666,0.7921428680419922,12,42,0.7023122906684875,634.2051390409906,2
probe_corr-116a5e1c,2026-08-29T07:27:19+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,1,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7466666666666667,0.7666666666666667,0.7557142972946167,13,43,0.39642396569252014,651.2931290000124,2
probe_corr-116a5e1c,2026-08-29T07:28:55+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,2,0.1,0.001 0.003 0.01 0.03 0.1,True,0.8083333333333333,0.8141666666666667,0.8121428489685059,19,49,1.1266744136810303,730.5239591250138,2
probe_corr-116a5e1c,2026-08-29T07:29:09+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,2,0.01,0.001 0.003 0.01 0.03 0.1,True,0.8016666666666666,0.8158333333333333,0.8142856955528259,21,51,0.8730152249336243,760.7450927500031,2
probe_corr-116a5e1c,2026-08-29T07:29:22+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,3,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7316666666666667,0.7225,0.7192857265472412,197,227,0.0,2.0825215410004603,2
probe_corr-116a5e1c,2026-08-29T07:29:23+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,3,0.003,0.001 0.003 0.01 0.03 0.1,True,0.7383333333333333,0.7191666666666666,0.7209523916244507,87,117,0.0,1.1325639579881681,2
probe_corr-116a5e1c,2026-08-29T07:29:24+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,3,0.01,0.001 0.003 0.01 0.03 0.1,True,0.7466666666666667,0.73,0.7252380847930908,42,72,0.0,0.6225193749996834,2
probe_corr-116a5e1c,2026-08-29T07:29:24+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,3,0.03,0.001 0.003 0.01 0.03 0.1,True,0.7516666666666667,0.7491666666666666,0.7426190376281738,33,63,0.0,0.5752650829963386,2
probe_corr-116a5e1c,2026-08-29T07:29:25+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,B_corr,L1,linear,,3,0.1,0.001 0.003 0.01 0.03 0.1,True,0.75,0.7416666666666667,0.7297618985176086,11,41,0.0,0.35011787500116043,2
probe_corr-116a5e1c,2026-08-29T07:29:25+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,2,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7533333333333333,0.7783333333333333,0.7630952596664429,22,52,0.5271590352058411,777.2310320830002,2
probe_corr-116a5e1c,2026-08-29T07:29:25+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,3,0.001,0.001 0.003 0.01 0.03,False,0.7516666666666667,0.7825,0.7678571343421936,35,65,0.0,0.527530959006981,2
probe_corr-116a5e1c,2026-08-29T07:29:26+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,3,0.003,0.001 0.003 0.01 0.03,False,0.75,0.7816666666666666,0.7659524083137512,12,42,0.0,0.33847945800516754,2
probe_corr-116a5e1c,2026-08-29T07:29:26+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,3,0.01,0.001 0.003 0.01 0.03,False,0.77,0.8008333333333333,0.7838095426559448,46,76,0.0,0.6288570830074605,2
probe_corr-116a5e1c,2026-08-29T07:29:27+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,D_corr,,linear,15,3,0.03,0.001 0.003 0.01 0.03,False,0.7833333333333333,0.8008333333333333,0.7954761981964111,7,37,0.0,0.30175037498702295,2
probe_corr-116a5e1c,2026-08-29T07:31:01+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,2,0.03,0.001 0.003 0.01 0.03 0.1,True,0.8316666666666667,0.8291666666666667,0.8309524059295654,30,60,0.9694491624832153,869.22415012501,2
probe_corr-116a5e1c,2026-08-29T07:33:18+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,1,0.003,0.001 0.003 0.01 0.03 0.1,True,0.7833333333333333,0.8041666666666667,0.7973809242248535,43,73,0.6873760223388672,1010.2151007499924,2
probe_corr-116a5e1c,2026-08-29T07:34:26+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,3,0.01,0.001 0.003 0.01 0.03 0.1,True,0.7983333333333333,0.8041666666666667,0.8097618818283081,7,37,0.6540383100509644,444.11137112499273,2
probe_corr-116a5e1c,2026-08-29T07:34:55+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,3,0.003,0.001 0.003 0.01 0.03 0.1,True,0.7666666666666667,0.7791666666666667,0.7730952501296997,12,42,0.6195619702339172,500.60623562500405,2
probe_corr-116a5e1c,2026-08-29T07:37:33+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,3,0.1,0.001 0.003 0.01 0.03 0.1,True,0.82,0.8233333333333334,0.8242856860160828,19,49,1.199355959892273,518.0419499170093,2
probe_corr-116a5e1c,2026-08-29T07:37:54+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,3,0.001,0.001 0.003 0.01 0.03 0.1,True,0.7566666666666667,0.7716666666666666,0.7607142925262451,32,62,0.6018322110176086,689.1931182090048,2
probe_corr-116a5e1c,2026-08-29T07:38:03+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,3,0.03,0.001 0.003 0.01 0.03 0.1,True,0.8333333333333334,0.8325,0.831428587436676,29,59,0.8945019245147705,644.5340594589943,2
probe_corr-116a5e1c,2026-08-29T07:42:59+00:00,11,hyperplanes_n_features20_n_hyperplanes3_dim_hyperplanes5_seed11,A_corr,L1,linear,,2,0.003,0.001 0.003 0.01 0.03 0.1,True,0.8016666666666666,0.8083333333333333,0.8071428537368774,107,137,0.7927297949790955,1591.5105197079974,2
